"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"audio-text-response","191","992761","0.0-193.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","15697.089999972377","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","{""Transcription"":""he kicked the ball straight and followed through""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","192","994562","0.0-194.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","193","999190","0.0-195.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4627","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","","1280 x 800","75","","","","","","","","","","","",""
"html-keyboard-response","194","999693","0.0-196.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","","","","","null","","","","true","6","31","2","","","","","","16","NaN","NaN"
"html-keyboard-response","195","1000696","0.0-197.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","196","1002500","0.0-198.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","197","1007841","0.0-199.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5339.914999960456","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","{""Transcription"":""The salt ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","198","1009645","0.0-200.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","199","1013330","0.0-201.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3686","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","","1280 x 800","94","","","","","","","","","","","",""
"html-keyboard-response","200","1013835","0.0-202.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm_Pink0_CA02_09.wav","","","","","","null","","","","true","","32","2","","","","","","","",""
"html-keyboard-response","201","1014837","0.0-203.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","202","1016638","0.0-204.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","203","1028204","0.0-205.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11564.76500001736","","./audio/sim_nm_Babble5_CA02_07.wav","","0","","","","","{""Transcription"":""smokey fires lack flame and heat""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","204","1030006","0.0-206.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","205","1034373","0.0-207.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4360","","./audio/sim_nm_Babble5_CA02_07.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","206","1034879","0.0-208.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_Babble5_CA02_07.wav","","","","","","null","","","","true","","33","2","","","","","","","",""
"html-keyboard-response","207","1035882","0.0-209.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","208","1037683","0.0-210.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","209","1052097","0.0-211.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","14413.064999971539","","./audio/sim_sm_Babble5_CA02_03.wav","","0","","","","","{""Transcription"":""the source of the huge river is the clear spring\n""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","210","1053899","0.0-212.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","211","1058136","0.0-213.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4232","","./audio/sim_sm_Babble5_CA02_03.wav","","0","","","","","","1280 x 800","8","","","","","","","","","","","",""
"html-keyboard-response","212","1058638","0.0-214.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm_Babble5_CA02_03.wav","","","","","","null","","","","true","","34","2","","","","","","","",""
"html-keyboard-response","213","1059641","0.0-215.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","214","1061444","0.0-216.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","215","1074781","0.0-217.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","13336.080000037327","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","{""Transcription"":""the beauty of the view stunned the young boy""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","216","1076584","0.0-218.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","217","1081766","0.0-219.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5178","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","","1280 x 800","16","","","","","","","","","","","",""
"html-keyboard-response","218","1082271","0.0-220.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm_Pink5_CA03_05.wav","","","","","","null","","","","true","","35","2","","","","","","","",""
"html-keyboard-response","219","1083275","0.0-221.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","220","1085080","0.0-222.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","221","1096260","0.0-223.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11178.560000029393","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","{""Transcription"":""alot is used to pat the salmon""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","222","1098062","0.0-224.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","223","1101848","0.0-225.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3791","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","","1280 x 800","82","","","","","","","","","","","",""
"html-keyboard-response","224","1102352","0.0-226.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","","","","","null","","","","true","","36","2","","","","","","","",""
"fullscreen","225","1103354","0.0-227.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","","","","","","","true","","","","","","","","","","","","","","","","",""
