"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"html-keyboard-response","204","1831952","0.0-206.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","205","1835868","0.0-207.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3909","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","","1366 x 768","96","","","","","","","","","","","",""
"html-keyboard-response","206","1836383","0.0-208.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm_Pink0_CA02_09.wav","","","","","","null","","","","true","","33","2","","","","","","","",""
"html-keyboard-response","207","1837393","0.0-209.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","208","1839203","0.0-210.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","209","1847658","0.0-211.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","8451.700000017881","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","{""Transcription"":""the smell of""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","210","1849473","0.0-212.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","211","1853159","0.0-213.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3680","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","","1366 x 768","72","","","","","","","","","","","",""
"html-keyboard-response","212","1853673","0.0-214.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95_Pink0_CA03_01.wav","","","","","","null","","","","true","4","34","2","","","","","","21","NaN","NaN"
"html-keyboard-response","213","1854693","0.0-215.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","214","1856513","0.0-216.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","215","1871466","0.0-217.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","14949.699999988079","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","{""Transcription"":""the fish turned on the bent hook""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","216","1873288","0.0-218.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","217","1877137","0.0-219.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3851","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","","1366 x 768","42","","","","","","","","","","","",""
"html-keyboard-response","218","1877653","0.0-220.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","","","","","null","","","","true","","35","2","","","","","","","",""
"html-keyboard-response","219","1878673","0.0-221.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","220","1880493","0.0-222.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","221","1891276","0.0-223.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","10779.299999982119","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","{""Transcription"":""The large...""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","222","1893088","0.0-224.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","223","1900657","0.0-225.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","7571","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","","1366 x 768","79","","","","","","","","","","","",""
"html-keyboard-response","224","1901164","0.0-226.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","","","","","null","","","","true","","36","2","","","","","","","",""
"fullscreen","225","1902174","0.0-227.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","","","","","","","true","","","","","","","","","","","","","","","","",""
