"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"html-keyboard-response","74","331092","0.0-76.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Minibuddy_GBF_1.wav","","","","","","null","13","","42","true","","11","2","","","","","","",""
"html-keyboard-response","75","332095","0.0-77.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","76","333900","0.0-78.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","77","337482","0.0-79.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3582","","audio/KAmp_Spokeman_MAX_7.wav","","0","","","","","13","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","78","339287","0.0-80.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","79","341399","0.0-81.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2107","","audio/KAmp_Spokeman_MAX_7.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","80","341901","0.0-82.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Spokeman_MAX_7.wav","","","","","","null","13","","50","true","","12","2","","","","","","",""
"html-keyboard-response","81","342906","0.0-83.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","82","344709","0.0-84.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","83","347437","0.0-85.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2723","","audio/KAmp_Addvox_GBF_2.wav","","0","","","","","9","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","84","349239","0.0-86.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","85","351472","0.0-87.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2235","","audio/KAmp_Addvox_GBF_2.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","86","351974","0.0-88.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Addvox_GBF_2.wav","","","","","","null","9","","50","true","","13","2","","","","","","",""
"html-keyboard-response","87","352976","0.0-89.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","88","354780","0.0-90.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","89","357649","0.0-91.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2868","","audio/KAmp_Chattervox_GBF_1.wav","","0","","","","","16","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","90","359454","0.0-92.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","91","363048","0.0-93.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3593","","audio/KAmp_Chattervox_GBF_1.wav","","0","","","","","","1440 x 900","54","","","","","","","","","","",""
"html-keyboard-response","92","363550","0.0-94.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Chattervox_GBF_1.wav","","","","","","null","16","","54","true","","14","2","","","","","","",""
"html-keyboard-response","93","364556","0.0-95.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","94","366357","0.0-96.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","95","369701","0.0-97.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3344","","audio/KAmp_Chattervox_GBF_4.wav","","0","","","","","0","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","96","371504","0.0-98.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","97","373833","0.0-99.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2322","","audio/KAmp_Chattervox_GBF_4.wav","","0","","","","","","1440 x 900","50","","","","","","","","","","",""
"html-keyboard-response","98","374334","0.0-100.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Chattervox_GBF_4.wav","","","","","","null","0","","50","true","11","15","2","","","","","","",""
