"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"audio-slider-response","193","892595","0.0-195.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","37712","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","1","","","","","","1440 x 900","26","","","","","","","","","","","",""
"html-keyboard-response","194","893099","0.0-196.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","","","","","null","","","","true","","31","2","","","","","","","",""
"html-keyboard-response","195","894102","0.0-197.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","196","895905","0.0-198.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","197","928779","0.0-199.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","32872.5","","./audio/sim_N95_Babble0_CA01_09.wav","","2","","","","","{""Transcription"":""Four owls on a steady ""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","198","930585","0.0-200.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","199","937044","0.0-201.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","6459","","./audio/sim_N95_Babble0_CA01_09.wav","","0","","","","","","1440 x 900","84","","","","","","","","","","","",""
"html-keyboard-response","200","937547","0.0-202.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95_Babble0_CA01_09.wav","","","","","","null","","","","true","","32","2","","","","","","","",""
"html-keyboard-response","201","938550","0.0-203.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","202","940353","0.0-204.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","203","948284","0.0-205.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","7928.5999999940395","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","{""Transcription"":""The juice of lemons makes fine punch""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","204","950086","0.0-206.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","205","953294","0.0-207.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3205","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","206","953798","0.0-208.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm_quiet_CA01_06.wav","","","","","","null","","","","true","","33","2","","","","","","","",""
"html-keyboard-response","207","954802","0.0-209.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","208","956606","0.0-210.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","209","965086","0.0-211.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","8478.10000000894","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","{""Transcription"":""Glue the sheet to the dark blue background""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","210","966889","0.0-212.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","211","970241","0.0-213.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3349","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","212","970743","0.0-214.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm-fs_quiet_CA01_02.wav","","","","","","null","","","","true","","34","2","","","","","","","",""
"html-keyboard-response","213","971745","0.0-215.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","214","973548","0.0-216.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","215","982682","0.0-217.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","9131.79999999702","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","{""Transcription"":""It's easy to tell the depth of a well""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","216","984484","0.0-218.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","217","987321","0.0-219.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","2832","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","218","987825","0.0-220.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95_quiet_CA01_03.wav","","","","","","null","","","","true","","35","2","","","","","","","",""
"html-keyboard-response","219","988828","0.0-221.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","220","990631","0.0-222.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","221","1004853","0.0-223.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","14220.10000000894","","./audio/sim_sm_Pink0_CA02_09.wav","","1","","","","","{""Transcription"":""The salt crocked on the sea""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","222","1006661","0.0-224.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","223","1011942","0.0-225.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","5275","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","","1440 x 900","59","","","","","","","","","","","",""
"html-keyboard-response","224","1012450","0.0-226.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm_Pink0_CA02_09.wav","","","","","","null","","","","true","2","36","2","","","","","","21","NaN","NaN"
"fullscreen","225","1013452","0.0-227.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","","","","","","","true","","","","","","","","","","","","","","","","",""
